industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
energy and utilities,energy_investments,US17888H1032,CIVITAS RESOURCES INC,48,Funciona como un vehículo principal para la asignación de capital en el sector energético a través de sus operaciones centrales en desarrollo y producción de recursos.,"Civitas Resources está optimizando los niveles de inversión para lograr un mayor flujo de caja libre y rendimientos, como lo demuestra su emisión de $750 millones en nuevas notas senior destinadas a mejorar la liquidez y extender los vencimientos de la deuda. Sus inversiones de capital estuvieron en el extremo inferior del plan, impulsadas por menores costos de pozos y ganancias en los tiempos del ciclo de perforación y completación. La compañía tiene la intención de asignar el 50% del flujo de caja libre después del dividendo base a la recompra de acciones, y la porción restante se destinará a la reducción de la deuda.",522147444,USD,CIVI,SMART,STK,True,,EN2
energy and utilities,energy_investments,US12572Q1058,CME GROUP INC,49,"Proporciona un mercado global para derivados de energía, facilitando la inversión, el descubrimiento de precios y la gestión de riesgos en petróleo crudo, gas natural y otras materias primas energéticas.",,45127739,USD,CME,SMART,STK,True,,EN2
energy and utilities,energy_investments,US2810201077,EDISON INTL,50,"Emprende importantes gastos de capital para el desarrollo y modernización de la infraestructura energética, incluyendo sistemas de generación, transmisión y distribución.",,11899,USD,EIX,SMART,STK,True,,EN2
energy and utilities,energy_investments,US2372661015,DARLING INGREDIENTS INC,51,Las contribuciones específicas de Darling Ingredients al tema de Inversiones Energéticas no se pueden detallar sin más evidencia.,,6604385,USD,DAR,SMART,STK,True,,EN2
energy and utilities,energy_investments,US92939U1060,WEC ENERGY GROUP INC,52,"Realiza importantes inversiones de capital en su infraestructura energética, incluidas instalaciones de generación, transmisión y distribución, para garantizar un servicio fiable y el crecimiento futuro.","El enfoque de WEC Energy Group en inversiones energéticas es evidente en sus planes estratégicos de gastos de capital. La compañía planea invertir aproximadamente $19.5 mil millones en sus negocios de servicios públicos regulados y $1.2 mil millones en su negocio de infraestructura energética no regulada de 2024 a 2028, además de su participación en los gastos de capital proyectados de $3 mil millones de ATC. Además, WEC Energy Group tiene la intención de invertir aproximadamente $7.0 mil millones en energía renovable regulada en Wisconsin de 2024 a 2028, reemplazando plantas más antiguas que funcionan con combustibles fósiles con instalaciones de generación renovable que emiten cero carbono, como parte de su Plan de Progreso ESG más amplio centrado en la eficiencia, la sostenibilidad y el crecimiento.",198560237,USD,WEC,SMART,STK,True,"[{'name': 'wec-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wec-Q224-10-Q.html'}]",EN2
energy and utilities,energy_investments,US4026355028,GULFPORT ENERGY CORP,53,"Implica una asignación sustancial de capital para la exploración, desarrollo y producción de recursos de petróleo y gas natural, formando un componente central de las inversiones energéticas generales.","El enfoque de Gulfport en las inversiones energéticas es evidente en su asignación estratégica de capital hacia adquisiciones de acreage. La empresa planea asignar hasta 100 millones de dólares para adquisiciones discrecionales de acreage en los próximos meses para asegurar futuras oportunidades de perforación y fortalecer su inventario en la Cuenca de Utica. Gulfport ya ha invertido aproximadamente 17 millones de dólares en mantenimiento, arrendamiento y inversiones en tierras, incluyendo aproximadamente 7 millones de dólares en el segundo trimestre de 2025, como parte de su plan de asignar entre 75 y 100 millones de dólares en total durante la segunda mitad de 2025 y principios de 2026.",491186703,USD,GPOR,SMART,STK,False,,EN2
energy and utilities,energy_investments,US98389B1008,XCEL ENERGY INC,54,"Implica importantes gastos de capital en infraestructura energética, incluidos sistemas de generación, transmisión y distribución, para garantizar un suministro de energía fiable y sostenible.","Xcel Energy demuestra un compromiso significativo con las inversiones energéticas a través de diversas iniciativas. La compañía ya ha invertido $2.6 mil millones en infraestructura energética resiliente y confiable y anticipa necesitar $15 mil millones adicionales para satisfacer las necesidades de los clientes, con otros $3 mil millones a $4 mil millones destinados a proyectos de transmisión regional. Estas inversiones respaldan un plan de generación que incluye energía eólica, solar y gas natural, alineando los recursos con las necesidades comerciales y de los clientes en evolución, al tiempo que optimizan la organización para el éxito a largo plazo. El aumento del gasto de capital de la compañía se debe en gran medida a la continua inversión en el sistema en proyectos de energía renovable y de transmisión, lo que refleja un énfasis estratégico en la infraestructura energética.",10517,USD,XEL,SMART,STK,True,"[{'name': 'xel-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xel-Q125-10-Q.html'}, {'name': 'xel-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xel-Q225-10-Q.html'}, {'name': 'xel-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/xel-FY24-10-K.html'}]",EN2
energy and utilities,energy_investments,US87422Q1094,TALEN ENERGY CORP,55,Representa un área importante de inversiones energéticas a través del desarrollo y operación de instalaciones de generación de energía e infraestructura energética.,,631538926,USD,TLN,SMART,STK,True,,EN2
energy and utilities,energy_investments,US2091151041,CONSOLIDATED EDISON INC,56,"Realiza importantes inversiones de capital en infraestructura energética, incluida la generación, transmisión y distribución, para respaldar sus operaciones de servicios públicos.",,6691,USD,ED,SMART,STK,True,,EN2
energy and utilities,energy_investments,US41068X1000,HA SUSTAINABLE INFRASTRUCTUR,57,"Proporciona capital para proyectos de infraestructura de energía sostenible, contribuyendo al tema más amplio de Inversiones en Energía.","El enfoque de la empresa en las inversiones energéticas es evidente a través de su papel como firma de inversión climáticamente positiva, que despliega activamente activos reales para facilitar la transición energética. Con más de 13.000 millones de dólares en activos gestionados, la empresa invierte en diversas formas, como capital, empresas conjuntas, bienes raíces, cuentas por cobrar o valores y otras transacciones de financiación. Este compromiso se demuestra aún más mediante una asociación estratégica con KKR, que implica una inversión de 1.000 millones de dólares cada una en proyectos de soluciones climáticas, y la finalización de aproximadamente 396 millones de dólares y 1.200 millones de dólares en transacciones durante los tres y nueve meses finalizados el 30 de septiembre de 2024, respectivamente.",125815462,USD,HASI,SMART,STK,True,"[{'name': 'hasi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hasi-Q324-10-Q.html'}]",EN2
energy and utilities,energy_investments,US65473P1057,NISOURCE INC,58,"Invierte y desarrolla activamente infraestructura energética crítica, incluidos sistemas de gas natural y eléctricos, para garantizar una entrega confiable y respaldar las demandas energéticas en evolución.","NiSource está invirtiendo activamente en proyectos energéticos, incluidas iniciativas de energía renovable y generación eléctrica, con planes de generación de centros de datos y transmisión eléctrica para satisfacer la creciente demanda. Estas inversiones están destinadas a apoyar la relocalización de la fabricación y las nuevas tecnologías, particularmente en el sector de fabricación de baterías en Indiana, así como a atraer empresas internacionales, incluidas empresas biofarmacéuticas y operaciones de reciclaje, a la región. NiSource también está participando en negociaciones comerciales para facilitar el desarrollo de centros de datos en el norte de Indiana, aprovechando su estructura GENCO para proteger su base de clientes y proporcionar la flexibilidad necesaria para los clientes de grandes cargas.",10260,USD,NI,SMART,STK,True,,EN2
energy and utilities,energy_investments,CH0048265513,TRANSOCEAN LTD,59,"Proporciona servicios avanzados de perforación en alta mar que son esenciales para la exploración y el desarrollo de recursos de hidrocarburos, representando un componente significativo de las inversiones energéticas globales.","La participación de Transocean en inversiones energéticas se demuestra a través de varias actividades financieras estratégicas. La adquisición por parte de la empresa de Orion Holdings, propietaria de la unidad flotante para entornos hostiles Transocean Norge, junto con importantes gastos de capital para nuevas unidades flotantes de ultra-aguas profundas como Deepwater Aquila, destaca su inversión en activos relacionados con la energía. Subrayando aún más este compromiso, Transocean emitió importantes pagarés senior para respaldar estas iniciativas y continúa explorando posibles adquisiciones de empresas y plataformas de perforación, lo que refleja un enfoque prospectivo para expandir su presencia en el sector energético en medio de expectativas de una demanda sostenida de petróleo y gas.",74201148,CHF,RIGN,SMART,STK,False,"[{'name': 'rig-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rig-FY24-10-K.html'}]",EN2
energy and utilities,energy_investments,US04271T1007,ARRAY TECHNOLOGIES INC,60,"Desarrolla y proporciona soluciones de seguimiento solar que mejoran la eficiencia y la viabilidad económica de los proyectos de energía solar, atrayendo y facilitando así una mayor inversión en el sector de las energías renovables.",,450042702,USD,ARRY,SMART,STK,False,,EN2
energy and utilities,energy_investments,US26441C2044,DUKE ENERGY CORP,61,"Implica un gasto de capital sustancial en sus servicios públicos regulados para infraestructura eléctrica y de gas natural, incluidas inversiones en generación, transmisión, distribución y modernización de la red.","El enfoque de Duke Energy en las inversiones energéticas es evidente en su despliegue estratégico de capital y sus esfuerzos de modernización. La compañía planea invertir entre $190 mil millones y $200 mil millones en sus negocios regulados durante la próxima década, apuntando específicamente a la transición energética para garantizar energía confiable, asequible y más limpia. Esto incluye la monetización de créditos fiscales bajo la Ley de Reducción de la Inflación (IRA) y la devolución del valor neto realizable a los clientes. Además, Duke Energy está ejecutando activamente inversiones para la modernización energética y trabajando con socios estatales en proyectos de desarrollo económico, que solo en 2024 representaron aproximadamente $26 mil millones en nuevas inversiones de capital y más de 16,000 nuevos empleos.",110176011,USD,DUK,SMART,STK,True,"[{'name': 'duk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/duk-Q125-10-Q.html'}, {'name': 'duk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/duk-FY24-10-K.html'}]",EN2
energy and utilities,energy_investments,US30040W1080,EVERSOURCE ENERGY,62,"Impulsa el tema de Inversiones Energéticas a través de su sustancial despliegue de capital en infraestructura de electricidad y gas natural, mejorando la confiabilidad y modernización de la red.",,182880167,USD,ES,SMART,STK,True,,EN2
energy and utilities,energy_investments,BMG9460G1015,VALARIS LTD,63,Facilita las inversiones energéticas al proporcionar servicios y activos esenciales de perforación en alta mar para la exploración y producción de petróleo y gas natural.,"Las operaciones de Valaris están estrechamente ligadas a las inversiones energéticas, principalmente a través de sus servicios de perforación por contrato en alta mar para la industria del petróleo y el gas. El compromiso de la empresa se evidencia en una flota sustancial de plataformas, una importante cartera de contratos y gastos de capital planificados entre 350 y 390 millones de dólares en 2025, principalmente para mantenimiento y mejoras. Además, la empresa está invirtiendo en sistemas y equipos como parte de sus esfuerzos relacionados con la sostenibilidad. El entorno constructivo de precios del petróleo apoya la inversión continua en proyectos en alta mar de ciclo largo y una sólida cartera de oportunidades.",488980507,USD,VAL,SMART,STK,True,"[{'name': 'val-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/val-FY24-10-K.html'}]",EN2
energy and utilities,energy_investments,US7445731067,PUBLIC SERVICE ENTERPRISE GP,64,Realiza importantes inversiones de capital en proyectos de infraestructura y generación de energía para respaldar las operaciones y el crecimiento de las empresas de servicios públicos.,"El enfoque de PSEG en las inversiones energéticas es evidente en su plan de negocio, que se centra en el crecimiento a través de la asignación de capital principalmente a inversiones reguladas. El compromiso de la empresa se demuestra aún más por su sustancial programa de inversión de capital regulado, estimado en el rango de $18 mil millones a $21 mil millones para los años 2024-2028. Este programa incluye inversiones en PSE&G, como instalaciones de T&D, para mejorar la confiabilidad y modernizar el sistema, así como inversiones en energía limpia como CEF-EE, CEF-EV, CEF-ES y solar. PSE&G también está en camino de ejecutar su programa de inversión regulada de $3.8 mil millones para todo el año para mantener la confiabilidad, con un enfoque en la modernización de la infraestructura, la eficiencia energética y la satisfacción de la creciente demanda.",11005,USD,PEG,SMART,STK,True,"[{'name': 'peg-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/peg-FY23-10-K.html'}, {'name': 'peg-Q124-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/peg-Q124-10-Q.html'}, {'name': 'peg-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/peg-Q224-10-Q.html'}]",EN2
energy and utilities,energy_investments,US0255371017,AMERICAN ELECTRIC POWER,65,"Implica una asignación sustancial de capital para modernizar y expandir la infraestructura energética, incluidos los activos de generación, transmisión y distribución, para satisfacer la creciente demanda de energía.","El importante compromiso de AEP con las inversiones en energía se ve subrayado por su compromiso de invertir $54 mil millones durante los próximos cinco años para satisfacer las necesidades de los clientes en 11 estados. Este gasto de capital sustancial, que podría aumentar en $10 mil millones adicionales, está destinado a apoyar la infraestructura crítica para la creciente demanda de electricidad. Esto incluye acomodar más de 20 gigavatios de carga incremental para 2030, impulsada por centros de datos, iniciativas de relocalización, manufactura y desarrollo económico general, lo que representa un aumento del 55% sobre la carga máxima de verano en todo el sistema de 2024. AEP enfatiza que mantener un balance sólido es vital para financiar estas necesidades de gasto de capital, destacando la importancia estratégica de estas inversiones.",4211,USD,AEP,SMART,STK,True,,EN2
energy and utilities,energy_investments,US5526901096,MDU RESOURCES GROUP INC,66,Realiza gastos de capital estratégicos para expandir y mantener sus activos de infraestructura energética.,"MDU Resources demuestra su compromiso con las inversiones en energía a través de un importante plan de inversión de capital de $3.1 mil millones durante los próximos 5 años, que la compañía anticipa impulsará el crecimiento futuro. Este compromiso incluye la adquisición de una participación del 49% en el parque eólico Badger, lo que indica un movimiento estratégico hacia fuentes de energía renovable. El enfoque de MDU Resources en la expansión para satisfacer la demanda de los clientes y su dedicación a una estrategia central que enfatiza los rendimientos subrayan aún más la importancia de las inversiones en energía para la compañía.",9485,USD,MDU,SMART,STK,True,,EN2
energy and utilities,energy_investments,US15189T1079,CENTERPOINT ENERGY INC,67,Participa en gastos de capital y proyectos estratégicos que constituyen inversiones energéticas para mejorar y expandir su infraestructura.,"La participación de CenterPoint Energy en Inversiones Energéticas es significativa, destacada por sus amplios planes de inversión de capital. El compromiso de la empresa es evidente a través de un plan de gastos de capital de 53 mil millones de dólares hasta 2030, destinado a mejoras del sistema y crecimiento económico, con un enfoque en el territorio de servicio de Houston Electric y las jurisdicciones de Texas Gas. Esto incluye más de 3 mil millones de dólares asignados a inversiones y habilitación de energía con bajas emisiones, lo que podría respaldar la generación de energía renovable, y una inversión propuesta de 5 mil millones de dólares en resiliencia de 2026 a 2028 para Houston Electric. La adquisición de Posey Solar por aproximadamente 357 millones de dólares demuestra aún más sus inversiones estratégicas en proyectos de energía renovable.",8093,USD,CNP,SMART,STK,True,"[{'name': 'cnp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnp-Q125-10-Q.html'}, {'name': 'cnp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnp-Q225-10-Q.html'}, {'name': 'cnp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnp-Q324-10-Q.html'}, {'name': 'cnp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cnp-FY24-10-K.html'}]",EN2
energy and utilities,energy_investments,US75281A1097,RANGE RESOURCES CORP,68,"Implica la exploración, el desarrollo y la producción de gas natural y líquidos de gas natural, contribuyendo al panorama general de la inversión energética.",,6608450,USD,RRC,SMART,STK,True,,EN2
energy and utilities,energy_investments,US25179M1036,DEVON ENERGY CORP,69,"Asigna capital a la exploración, desarrollo y producción de activos de petróleo y gas natural, encarnando directamente las inversiones energéticas dentro del sector.","La participación de Devon Energy en inversiones energéticas es evidente en sus decisiones financieras estratégicas y asignación de capital. La empresa se enfoca en mantener un balance de grado de inversión y reducir costos, posicionándose para generar valor incluso en un entorno de precios bajos. Devon invierte activamente en sus operaciones, incluyendo perforación y completación, así como inversiones estratégicas en midstream, al tiempo que equilibra inversiones de alto rendimiento con retornos en efectivo a los accionistas. Esto se demuestra aún más a través de la venta del Oleoducto Matterhorn y la adquisición de la participación no controladora restante en Cotton Draw Midstream, mejorando su cartera de activos y posición financiera para respaldar el crecimiento futuro.",754442,USD,DVN,SMART,STK,True,,EN2
energy and utilities,energy_investments,US2333311072,DTE ENERGY COMPANY,70,Participa en la asignación estratégica de capital y el desarrollo de proyectos para mejorar su infraestructura energética y expandir sus capacidades operativas dentro del sector energético.,"DTE Energy participa significativamente en inversiones energéticas, como lo demuestra su sólido plan de 5 años anclado en $30 mil millones en inversiones de capital centradas en el cliente, con más del 90% dedicadas a la modernización de las operaciones de servicios públicos. Se espera que estas iniciativas en los servicios públicos de electricidad y gas brinden oportunidades significativas para inversiones de capital y crecimiento de las ganancias, incluidos $20 mil millones para DTE Electric y $3.7 mil millones para DTE Gas. DTE también está ejecutando inversiones significativas en generación más limpia, aumentando las inversiones en energía solar y eólica, así como en almacenamiento de baterías, respaldado por la liquidación de su plan de energía renovable de 2024 y el plan de energía limpia de Michigan.",6585,USD,DTE,SMART,STK,True,"[{'name': 'dte-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dte-Q324-10-Q.html'}]",EN2
energy and utilities,energy_investments,US25278X1090,DIAMONDBACK ENERGY INC,71,"Se enfoca en el desarrollo y adquisición de propiedades de petróleo y gas natural, atrayendo y utilizando así capital significativo dentro del panorama de la inversión energética.","La participación de Diamondback Energy en inversiones energéticas es evidente en sus decisiones estratégicas de asignación de capital, particularmente en respuesta a las desafiantes condiciones macroeconómicas del petróleo, incluida una reducción de $400 millones en el presupuesto de capital. La compañía se enfoca en asignar capital para obtener el máximo beneficio para los accionistas, asignando flujo de efectivo libre al pago de deuda y recompra de acciones. Además, las decisiones de inversión de Diamondback se reflejan en sus actividades de gestión de activos, como su participación en la venta de BANGL y su participación accionaria en el oleoducto EPIC.",115441080,USD,FANG,SMART,STK,True,,EN2
energy and utilities,energy_investments,US66765N1054,NORTHWEST NATURAL HOLDING CO,72,"Implica la asignación estratégica de capital en infraestructura y servicios relacionados con la distribución de gas natural, apoyando el panorama más amplio de inversiones en energía.","La empresa demuestra su participación en inversiones energéticas a través de sus inversiones en infraestructura de gas y proyectos de gas natural renovable, junto con adquisiciones como SiEnergy y la compra pendiente de Hughes Gas Resources por 60 millones de dólares, destinadas a expandir su negocio de servicios públicos de gas en Texas. El segmento de negocio de Renovables de la empresa contribuye a este tema, aunque su impacto en los ingresos es relativamente pequeño. Además, la empresa planea invertir aproximadamente 60 millones de dólares en sus servicios públicos de agua para reemplazar la infraestructura y mejorar las instalaciones de tratamiento como parte de un presupuesto de gastos de capital consolidado de entre 450 y 500 millones de dólares.",334902388,USD,NWN,SMART,STK,True,,EN2
energy and utilities,energy_investments,US29364G1031,ENTERGY CORP,73,Se enfoca en inversiones de capital sustanciales destinadas a modernizar y expandir su infraestructura de generación y transmisión de energía.,"El compromiso de Entergy con las inversiones en energía es evidente en su plan de capital actualizado de 4 años y 40 mil millones de dólares, que tiene como objetivo satisfacer una mayor demanda y expandir su cartera de energías renovables. Este plan de capital incluye inversiones significativas en generación impulsada por el cliente, como aproximadamente 3 gigavatios de energía solar, 1.4 gigavatios de almacenamiento en baterías y 8 gigavatios de unidades de gas de alta eficiencia. Estas inversiones, junto con aproximadamente 8 gigavatios de acuerdos de servicio eléctrico firmados desde principios del año pasado, demuestran el compromiso de Entergy con las inversiones en energía.",6969,USD,ETR,SMART,STK,True,,EN2
energy and utilities,energy_investments,US3687361044,GENERAC HOLDINGS INC,74,"Se centra en el desarrollo y la fabricación de sistemas de generación de energía, almacenamiento de energía y gestión de energía, que representan inversiones cruciales en infraestructura energética distribuida y resiliente.",,72529783,USD,GNRC,SMART,STK,True,,EN2
energy and utilities,energy_investments,US01877R1086,ALLIANCE RESOURCE PARTNERS,75,Implica una asignación sustancial de capital para el desarrollo y la mejora de su infraestructura y activos de producción de energía.,,6857418,USD,ARLP,SMART,STK,False,,EN2
