type,link_type,key,name,rank,description,evidence,conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
industrial,sustainable_products,US9742501029,WINMARK CORP,45,"Promueve la reutilización y reventa de bienes de consumo a través de su modelo de franquicia, contribuyendo a una economía circular y reduciendo los residuos.","Winmark enfatiza su enfoque en la sostenibilidad, que es central para su modelo de negocio de reventa, como se destaca en múltiples secciones de sus presentaciones. Este compromiso se refleja en la operación de franquicias de reventa como Plato's Closet, Once Upon A Child, Play It Again Sports, Style Encore y Music Go Round, todas ellas contribuyendo a extender el ciclo de vida de los productos. Si bien la empresa declara explícitamente su dedicación a la sostenibilidad, las presentaciones carecen de detalles específicos sobre recursos dedicados o contribuciones de ingresos, lo que indica un compromiso amplio con el tema.",269641,USD,WINA,SMART,STK,False,"[{'name': 'wina-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wina-Q225-10-Q.html'}, {'name': 'wina-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wina-Q125-10-Q.html'}]",SUS
industrial,sustainable_products,US0527691069,AUTODESK INC,46,Proporciona software de diseño e ingeniería que permite a los clientes desarrollar productos con un menor impacto ambiental y una mayor eficiencia en el uso de los recursos.,"Autodesk enfatiza su compromiso de promover un mundo más sostenible, con su tecnología permitiendo a los clientes diseñar y crear productos más sostenibles. Este compromiso se refleja en la alineación de Autodesk con los Objetivos de Desarrollo Sostenible de la ONU y su enfoque en la creación de soluciones basadas en la nube para la manufactura que impulsan tanto la eficiencia como la sostenibilidad. Autodesk apoya estas oportunidades al alimentar su negocio con energía 100% renovable y neutralizar las emisiones de gases de efecto invernadero asociadas con sus operaciones, demostrando aún más la dedicación de la compañía a la sostenibilidad.",265681,USD,ADSK,SMART,STK,True,"[{'name': 'adsk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adsk-Q225-10-Q.html'}, {'name': 'adsk-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/adsk-FY25-10-K.html'}]",SUS
industrial,sustainable_products,US0536111091,AVERY DENNISON CORP,47,Contribuye al tema de Productos Sostenibles.,,4694,USD,AVY,SMART,STK,True,,SUS
industrial,sustainable_products,US5261071071,LENNOX INTERNATIONAL INC,48,"Desarrolla y fabrica soluciones de control climático que enfatizan la eficiencia energética y la responsabilidad ambiental, contribuyendo al avance de productos sostenibles en HVAC y refrigeración.",,6608113,USD,LII,SMART,STK,True,,SUS
industrial,sustainable_products,FR0013467479,CONSTELLIUM SE,49,Incorpora consideraciones del tema de la industria de Productos Sostenibles en su negocio.,,394959368,USD,CSTM,SMART,STK,False,,SUS
industrial,sustainable_products,US67098H1041,O-I GLASS INC,50,"Fabrica productos de vidrio, aprovechando la reciclabilidad inherente del vidrio para contribuir a soluciones de productos sostenibles.","OI Glass reconoce la creciente preferencia de los consumidores por opciones de envasado sostenibles, en particular el vidrio, ya que los clientes pretenden incorporar más vidrio en sus carteras por razones de sostenibilidad. Esta demanda se ve impulsada además por tendencias como la creciente preferencia por alternativas a los microplásticos. La empresa enfatiza los beneficios de sostenibilidad del vidrio y se centra en reducir los residuos e ineficiencias en toda su cadena de valor para satisfacer estas demandas de los consumidores.",396135117,USD,OI,SMART,STK,True,,SUS
industrial,sustainable_products,US8803451033,TENNANT CO,51,Se enfoca en productos sostenibles como un área relevante dentro de las actividades comerciales de la empresa.,"Tennant Company demuestra un fuerte compromiso con los productos sostenibles a través de su enfoque en la creación y comercialización de innovaciones de limpieza sostenibles y revolucionarias. La dedicación de la empresa es evidente en su énfasis en tecnologías de limpieza sin detergentes y otras tecnologías de limpieza sostenibles, que se integran en su amplia gama de productos. Este compromiso se ve reforzado aún más por el objetivo declarado de la empresa de mejorar su línea de productos con soluciones sostenibles, lo que refleja la importancia de los productos sostenibles para la estrategia general de la empresa.",14491612,USD,TNC,SMART,STK,True,"[{'name': 'tnc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tnc-Q324-10-Q.html'}, {'name': 'tnc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tnc-FY24-10-K.html'}]",SUS
industrial,sustainable_products,US88339P1012,REALREAL INC/THE,52,"Opera un mercado en línea para la consignación de lujo autenticada, promoviendo la reutilización y reventa de productos de segunda mano para extender los ciclos de vida del producto y apoyar el consumo sostenible.","La empresa enfatiza su papel en la promoción de un mundo más sostenible a través de la recirculación de bienes de lujo, destacando esto como un aspecto clave de su mercado en línea. Al promover la recirculación de bienes de lujo, la empresa cree que amplía el mercado de lujo en general y contribuye a la sostenibilidad. La empresa afirma que ha construido un vibrante mercado en línea que cree que amplía el mercado de lujo en general, promueve la recirculación de bienes de lujo y contribuye a un mundo más sostenible.",373210998,USD,REAL,SMART,STK,False,"[{'name': 'real-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/real-Q225-10-Q.html'}]",SUS
industrial,sustainable_products,US7416231022,PRIMO BRANDS CORP,53,Se enfoca en la creación y distribución de productos que priorizan la sostenibilidad ambiental.,"Primo Brands demuestra su compromiso con los Productos Sostenibles a través de su dedicación a hacer que la hidratación saludable sea más sostenible, responsable y accesible. Este compromiso está respaldado por cuatro pilares clave: gestión del agua, embalaje circular, apoyo a personas y comunidades, y reducción de gases de efecto invernadero. La empresa planea publicar su informe de sostenibilidad inaugural de 2024 para compartir más detalles sobre estas iniciativas.",740066865,USD,PRMB,SMART,STK,False,,SUS
industrial,sustainable_products,US6081901042,MOHAWK INDUSTRIES INC,54,Se centra en el desarrollo y la oferta de productos que se alinean con el tema de productos sostenibles.,,271967,USD,MHK,SMART,STK,True,,SUS
industrial,sustainable_products,US48282T1043,KADANT INC,55,"Ofrece productos y sistemas industriales que mejoran la eficiencia de los recursos y reducen el impacto ambiental en la fabricación, apoyando así el desarrollo de productos sostenibles.","El enfoque de Kadant en el Procesamiento Industrial Sostenible es evidente a través de sus tecnologías y sistemas de ingeniería diseñados para mejorar la eficiencia, optimizar la utilización de energía y maximizar la productividad. Los productos y servicios de la empresa desempeñan un papel integral en ayudar a los clientes a avanzar en sus iniciativas de sostenibilidad al reducir los residuos y generar más rendimiento con menos insumos, particularmente fibra, energía y agua. Además, Kadant fabrica y vende gránulos absorbentes biodegradables utilizados como portadores en aplicaciones agrícolas y para la absorción de aceite y grasa. Producir más consumiendo menos es un aspecto central del Procesamiento Industrial Sostenible y un elemento importante del enfoque estratégico de su negocio.",756877,USD,KAI,SMART,STK,True,"[{'name': 'kai-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kai-Q225-10-Q.html'}, {'name': 'kai-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kai-Q324-10-Q.html'}, {'name': 'kai-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kai-Q125-10-Q.html'}]",SUS
industrial,sustainable_products,US7376301039,POTLATCHDELTIC CORP,56,Aprovecha su extensa propiedad de tierras forestales y fabricación de productos de madera para proporcionar recursos renovables que contribuyen al mercado de productos sostenibles.,,37894274,USD,PCH,SMART,STK,True,,SUS
industrial,sustainable_products,BMG0750C1082,AXALTA COATING SYSTEMS LTD,57,"Desarrolla y fabrica recubrimientos que contribuyen a la longevidad y eficiencia del producto, alineándose con los principios de desarrollo de productos sostenibles.","La participación de Axalta en el tema de Productos Sostenibles es evidente a través de su segmento de Recubrimientos de Alto Rendimiento, que ofrece soluciones de recubrimientos líquidos y en polvo sostenibles de alta calidad a una base de clientes diversa. El segmento de Recubrimientos de Movilidad también aborda las megatendencias de sostenibilidad, atendiendo a los fabricantes de equipos originales (OEM) que buscan sistemas de recubrimiento ambientalmente responsables. Si bien la sostenibilidad está integrada en sus ofertas, no es el único enfoque, ya que Axalta también aborda las megatendencias en electrificación, personalización y conducción autónoma.",173253787,USD,AXTA,SMART,STK,True,"[{'name': 'axta-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axta-Q324-10-Q.html'}, {'name': 'axta-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axta-Q125-10-Q.html'}, {'name': 'axta-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/axta-FY24-10-K.html'}]",SUS
industrial,sustainable_products,CH1134540470,ON HOLDING AG-CLASS A,58,Compromiso con el desarrollo y la oferta de productos sostenibles.,,513880603,USD,ONON,SMART,STK,False,,SUS
