type,link_type,key,name,rank,description,evidence,conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
technology,application_development,US91332U1016,UNITY SOFTWARE INC,37,"Proporciona una plataforma y herramientas integrales para la creación y operación de contenido 3D en tiempo real, empoderando a los desarrolladores para crear aplicaciones y experiencias interactivas en diversas industrias.","La plataforma de Unity es integral para el desarrollo de aplicaciones, ofreciendo herramientas para crear, comercializar y hacer crecer juegos y experiencias interactivas en diversas plataformas, incluidas móviles, PC, consolas y XR. La compañía apoya a los desarrolladores durante todo el ciclo de vida del desarrollo, ayudándoles a pasar del prototipo a la rentabilidad, como se refleja en el éxito de los juegos hechos con Unity en los Independent Gaming Festival Awards. Unity 6 y 6.1 mejoran el número de plataformas a las que los desarrolladores pueden llegar, y la compañía proporciona servicios profesionales como consultoría, integración de plataformas, capacitación y desarrollo de aplicaciones y flujos de trabajo personalizados.",445423543,USD,U,SMART,STK,False,"[{'name': 'u-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/u-FY24-10-K.html'}]",TE_APP
technology,application_development,US03782L1017,APPIAN CORP-A,38,"Se enfoca en proporcionar una plataforma de bajo código que acelera la creación de aplicaciones empresariales, permitiendo a las organizaciones desarrollar soluciones de software personalizadas de manera más eficiente.","La participación de Appian en el desarrollo de aplicaciones es evidente en sus operaciones comerciales principales, ya que la plataforma Appian permite a los usuarios diseñar, automatizar y optimizar procesos comerciales. La plataforma de la empresa integra estrechamente diversas capacidades, incluido el diseño de bajo código, API y reglas de negocio, dentro de una única plataforma. El desarrollo de aplicaciones también es un componente de los servicios profesionales de Appian, que incluyen consultoría, asistencia de implementación y capacitación relacionada con la plataforma.",277374861,USD,APPN,SMART,STK,False,"[{'name': 'appn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/appn-Q125-10-Q.html'}, {'name': 'appn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/appn-FY24-10-K.html'}]",TE_APP
technology,application_development,US67059N1081,NUTANIX INC - A,39,Implica operaciones y ofertas relevantes para el sector de desarrollo de aplicaciones.,"Nutanix se enfoca en permitir a los clientes construir y desplegar aplicaciones en diversos entornos. Esto se evidencia en el anuncio de Cloud Native AOS, una solución diseñada para permitir que las aplicaciones modernas aprovechen servicios de datos y almacenamiento resilientes en nubes públicas, sustratos de Kubernetes o bare metal. Nutanix también está expandiendo su plataforma en la nube para admitir Google Cloud, demostrando aún más su compromiso de ayudar a los clientes a construir y ejecutar aplicaciones en cualquier lugar.",249850033,USD,NTNX,SMART,STK,True,,TE_APP
technology,application_development,US21873S1087,COREWEAVE INC-CL A,40,"Apoya los procesos involucrados en la creación, prueba y despliegue de aplicaciones de software.","El compromiso de CoreWeave con el Desarrollo de Aplicaciones se destaca por su adquisición de Weights and Biases, Inc., una plataforma de desarrolladores de IA. Este movimiento estratégico se ve aún más enfatizado por la capitalización de costos relacionados con el desarrollo de software de uso interno por parte de la empresa. Además, la Plataforma en la Nube de CoreWeave utiliza software propietario y servicios en la nube para gestionar una infraestructura de IA compleja, lo que demuestra un compromiso con el desarrollo de software.",771759702,USD,CRWV,SMART,STK,False,"[{'name': 'crwv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crwv-Q125-10-Q.html'}]",TE_APP
technology,application_development,US18915M1071,CLOUDFLARE INC - CLASS A,41,"Proporciona una plataforma para que los desarrolladores creen, implementen y aseguren aplicaciones a través de funciones sin servidor, computación en el borde y robustos servicios de seguridad.","El compromiso de Cloudflare en el desarrollo de aplicaciones se destaca por su plataforma para desarrolladores Workers, demostrada por un contrato significativo de $130 millones con una empresa tecnológica líder. Este cliente eligió Workers, Durable Objects, contenedores y productos en tiempo real de Cloudflare en lugar de un hiperescalador tradicional, citando un mejor rendimiento, menores costos de desarrollo y una plataforma más moderna. Además, la naturaleza distribuida y programable de la red de Cloudflare apoya cada vez más a los clientes en la creación de aplicaciones tradicionales y mejoradas con IA sobre ella.",382633646,USD,NET,SMART,STK,False,"[{'name': 'net-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/net-Q125-10-Q.html'}]",TE_APP
technology,application_development,US03213A1043,AMPLITUDE INC-CLASS A,42,Contribuye al desarrollo de aplicaciones al proporcionar análisis que informan la experiencia del usuario y la optimización del producto.,"Amplitude se enfoca en la innovación de productos, lanzando continuamente nuevas características y funcionalidades para expandir las capacidades de su plataforma, incluyendo la eliminación de datos de autoservicio, mapas de calor, Session Replay para Móviles y Session Replay Everywhere. Estas actualizaciones de la plataforma permiten a los especialistas en marketing comprender la conversión, la adopción de productos y el valor de vida del cliente y la retención. La plataforma de Amplitude ayuda a los clientes a ofrecer orientación y retroalimentación personalizadas en el producto, basadas en una base de análisis, proporcionando a los especialistas en marketing y a los propietarios de productos una visión única del recorrido del cliente y datos diferenciados para optimizar las experiencias en el producto.",516928558,USD,AMPL,SMART,STK,False,,TE_APP
technology,application_development,US25402D1028,DIGITALOCEAN HOLDINGS INC,43,"Proporciona una plataforma de computación en la nube y herramientas amigables para desarrolladores que simplifican el desarrollo, la implementación y la escalabilidad de aplicaciones para empresas y desarrolladores individuales.",,478483393,USD,DOCN,SMART,STK,True,,TE_APP
technology,application_development,US7433121008,PROGRESS SOFTWARE CORP,44,"Proporciona plataformas y herramientas que permiten a los desarrolladores crear, implementar y administrar aplicaciones empresariales de misión crítica en diversos entornos.","El compromiso de Progress con el Desarrollo de Aplicaciones es evidente a través de su conjunto de productos de software empresarial diseñados para el desarrollo, implementación y gestión de aplicaciones impulsadas por IA. Los productos DevTools de la empresa, incluidos Telerik y Kendo UI, cuentan con asistentes de codificación de IA diseñados para acelerar los flujos de trabajo de desarrollo y mejorar la calidad del código, lo que resulta en ganancias de eficiencia para los desarrolladores. Progress también ha introducido el conector OpenEdge MCP para ABL, que aporta herramientas de codificación GenAI al desarrollo de aplicaciones OpenEdge, y sus equipos de ingeniería están aprovechando herramientas de codificación asistidas por IA para acelerar los ciclos de desarrollo.",273365,USD,PRGS,SMART,STK,True,"[{'name': 'prgs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/prgs-Q324-10-Q.html'}]",TE_APP
technology,application_development,US98138H1014,WORKDAY INC-CLASS A,45,"Se enfoca en el desarrollo de aplicaciones empresariales en la nube para finanzas y recursos humanos, proporcionando soluciones integrales que agilizan las operaciones comerciales.",,115324104,USD,WDAY,SMART,STK,True,,TE_APP
technology,application_development,US8361001071,SOUNDHOUND AI INC-A,46,"Participa en la creación e integración de aplicaciones impulsadas por IA, especializándose en tecnología de voz para diversas plataformas.","El enfoque de SoundHound en el Desarrollo de Aplicaciones es evidente en su continua inversión en su plataforma de software a través de investigación y desarrollo dedicados. La plataforma Houndify de la empresa permite a los desarrolladores utilizar la tecnología de IA de voz de SoundHound. El éxito de las aplicaciones de SoundHound depende de factores como la oportunidad de mercado y la demanda de la comunidad de IA conversacional, lo que pone de relieve la importancia del desarrollo de aplicaciones para la empresa.",558869874,USD,SOUN,SMART,STK,False,"[{'name': 'soun-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/soun-Q225-10-Q.html'}]",TE_APP
technology,application_development,US74275K1088,PROCORE TECHNOLOGIES INC,47,"Desarrolla y entrega una plataforma de aplicaciones integradas adaptadas a la industria de la construcción, impulsando la innovación en el desarrollo de aplicaciones para la gestión de proyectos.","El compromiso de PCOR con el Desarrollo de Aplicaciones es evidente en su dedicación a construir y mejorar su plataforma basada en la nube y aplicaciones móviles, diseñadas para una fácil configuración e implementación. La empresa ha aumentado significativamente su personal de investigación y desarrollo para respaldar el desarrollo continuo, el mantenimiento y la escalabilidad de sus productos y servicios. PCOR planea continuar invirtiendo en innovación tecnológica y desarrollo de productos para ampliar las capacidades de su plataforma y atraer a una gama más amplia de partes interesadas, introduciendo nuevas funciones y productos tanto de forma orgánica como a través de adquisiciones.",491665436,USD,PCOR,SMART,STK,False,"[{'name': 'pcor-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pcor-Q225-10-Q.html'}]",TE_APP
technology,application_development,US69370C1009,PTC INC,48,"Ofrece plataformas y herramientas que facilitan la creación y gestión de diversas aplicaciones para el desarrollo de productos, la fabricación y las operaciones de servicio.","La participación de PTC en el Desarrollo de Aplicaciones es evidente a través de su enfoque en PLM, ALM, SLM, CAD y SaaS, siendo ALM (Gestión del Ciclo de Vida de las Aplicaciones) un componente clave de sus ofertas de PLM. La estrategia de la empresa enfatiza constantemente la profundización del valor para el cliente a través de estas áreas, como se refleja en sus resultados del segundo y tercer trimestre. La cartera de productos de PTC incluye Codebeamer ALM, y la empresa ha realizado adquisiciones estratégicas, como IncQuery Labs, para mejorar su hoja de ruta de productos en ALM y PLM.",121507047,USD,PTC,SMART,STK,True,"[{'name': 'ptc-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ptc-Q325-10-Q.html'}]",TE_APP
technology,application_development,IL0011762130,MONDAY.COM LTD,49,Ofrece un sistema operativo de trabajo que facilita la gestión de proyectos y la colaboración para equipos involucrados en el desarrollo y la implementación de aplicaciones.,"La participación de Monday.com en el Desarrollo de Aplicaciones es evidente en su plataforma multiproducto, que incluye gestión del trabajo, CRM y soluciones de desarrollo. Esta plataforma está diseñada para ser flexible y rentable, permitiendo a las empresas optimizar recursos. La empresa se centra en escalar organizaciones de software empresarial e impulsar la expansión estratégica del mercado a través del lanzamiento continuo de nuevas características y capacidades en sus diversas aplicaciones.",495763831,USD,MNDY,SMART,STK,False,,TE_APP
technology,application_development,US50155Q1004,KYNDRYL HOLDINGS INC,50,"Proporciona servicios para el desarrollo, modernización y gestión de aplicaciones para clientes empresariales.","La participación de Kyndryl en el Desarrollo de Aplicaciones se demuestra a través de la provisión de servicios de gestión de aplicaciones y desarrollo de ingeniería de software, destinados a ofrecer innovación que complementa los esfuerzos de modernización en curso respaldados por Kyndryl Bridge. Esto se evidencia en las extensiones de contratos con grandes clientes minoristas en línea, donde Kyndryl está proporcionando estos servicios durante los próximos cinco años. Además, Kyndryl está construyendo bases de datos para soluciones habilitadas por IA a través de compromisos de consultoría basados en proyectos, aprovechando sus capacidades en descubrimiento de datos, integridad y evaluación de IA, lo que indica una alineación estratégica con el desarrollo de aplicaciones en sistemas de misión crítica.",520488080,USD,KD,SMART,STK,True,,TE_APP
technology,application_development,US8334451098,SNOWFLAKE INC,51,"Proporciona una plataforma de datos nativa de la nube que ayuda a los desarrolladores a crear e implementar aplicaciones intensivas en datos, lo que permite una innovación más rápida y soluciones basadas en datos.","La plataforma de Snowflake juega un papel en el desarrollo de aplicaciones a través de su AI Data Cloud, que permite a los clientes crear aplicaciones de datos y consolidar datos para obtener información. La empresa proporciona herramientas y funciones como asistencia similar a Copilot para escribir SQL y Python, así como conectores de Snowflake para la integración de datos con plataformas como Google Drive y Workday. Además, Snowflake se enfoca en crear cohesión de productos para facilitar la innovación del cliente y la extracción de valor de los datos, agregando capacidades para entrenar modelos. La empresa también ofrece primitivas ricas para datos y aplicaciones, apoyando un mundo conectado por datos donde las organizaciones pueden explorar y compartir datos.",444884769,USD,SNOW,SMART,STK,True,"[{'name': 'snow-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/snow-Q126-10-Q.html'}, {'name': 'snow-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/snow-FY25-10-K.html'}]",TE_APP
technology,application_development,CA09228F1036,BLACKBERRY LTD,52,Un enfoque en el Desarrollo de Aplicaciones.,"La participación de BlackBerry en el Desarrollo de Aplicaciones es evidente a través de BlackBerry Dynamics, una plataforma de desarrollo y un contenedor seguro para aplicaciones móviles. Esta plataforma admite las propias aplicaciones empresariales de la empresa, como BlackBerry Work y BlackBerry Connect, facilitando la colaboración segura. Si bien BlackBerry Dynamics es reconocida como una plataforma de desarrollo, su contribución específica a los ingresos sigue sin definirse, lo que sugiere un impacto limitado pero potencial en los ingresos en esta área.",131217645,CAD,BB,SMART,STK,False,"[{'name': 'bb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bb-Q125-10-Q.html'}]",TE_APP
technology,application_development,US74758T3032,QUALYS INC,53,"Permite a las organizaciones integrar la gestión de la seguridad y las vulnerabilidades en sus procesos de desarrollo de aplicaciones, garantizando una creación y implementación de software más seguras.","El compromiso de Qualys con el desarrollo de aplicaciones es evidente en su conjunto de soluciones de TI, seguridad y cumplimiento basadas en la nube, entregadas en la Plataforma Enterprise TruRisk. La plataforma de la empresa ofrece una visión unificada de los activos de TI y OT, proporcionando soluciones para equipos de TI, seguridad de la información, seguridad de aplicaciones, endpoints, seguridad de desarrolladores y seguridad en la nube. Qualys Cloud Apps, diseñadas para ayudar a los clientes a detectar, medir, priorizar y remediar riesgos cibernéticos, demuestran aún más la inversión de la empresa en el desarrollo de aplicaciones para proteger los sistemas de TI y las aplicaciones de los ciberataques.",114814349,USD,QLYS,SMART,STK,True,"[{'name': 'qlys-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qlys-Q225-10-Q.html'}, {'name': 'qlys-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qlys-Q125-10-Q.html'}]",TE_APP
technology,application_development,US90114C1071,TUYA INC,54,"Facilita la creación de aplicaciones ofreciendo herramientas y servicios de desarrollo, especialmente dentro del ecosistema IoT.","Tuya involucra activamente su plataforma de desarrolladores para ofrecer experiencias de IA, apoyando 150 millones de interacciones diarias en diversos escenarios, con más de 1,51 millones de desarrolladores en la plataforma. La empresa se enfoca en iniciativas a largo plazo como Tuya Open y su plataforma de desarrollo de agentes de IA, con el objetivo de ampliar el alcance de las herramientas para desarrolladores de IA y fomentar un ecosistema empresarial de apoyo. Además, Tuya se dedica a reducir la barrera para los desarrolladores de IA aprovechando su plataforma de desarrolladores de IA, plataforma de agentes de IA, herramientas de codificación de IA y estrategias basadas en escenarios para facilitar una adopción más rápida del desarrollo de hardware de IA.",477167078,USD,TUYA,SMART,STK,False,,TE_APP
technology,application_development,US0995021062,BOOZ ALLEN HAMILTON HOLDINGS,55,"Ofrece servicios y soluciones de desarrollo de aplicaciones personalizadas, permitiendo a los clientes modernizar sistemas, mejorar capacidades digitales y aumentar la eficiencia operativa.","La participación de Booz Allen en el Desarrollo de Aplicaciones es evidente a través de su uso de herramientas asistidas por IA para agilizar el desarrollo de software y modernizar los procesos de entrega. Esto incluye esfuerzos para modernizar sistemas heredados, particularmente para agencias civiles y en todo el gobierno. Si bien la empresa está aprovechando la IA para mejorar la velocidad de desarrollo de software, no hay indicios de plataformas o metodologías propietarias, lo que sugiere un enfoque fundamental en lugar de vanguardista para el desarrollo de aplicaciones.",80968828,USD,BAH,SMART,STK,False,,TE_APP
technology,application_development,US44925C1036,ICF INTERNATIONAL INC,56,Desarrolla e implementa diversas aplicaciones para respaldar las necesidades de los clientes y los esfuerzos de modernización digital.,"La participación de ICF en el desarrollo de aplicaciones es evidente a través de su plataforma ICF Fathom, que emplea enfoques de IA agentiva para modernizar los sistemas tecnológicos federales y desarrollar aplicaciones para áreas de misión críticas. ICF Fathom admite el desarrollo de software e incluye agentes de IA configurables que automatizan tareas complejas. Estos agentes se pueden configurar para admitir diversas funciones, incluido el desarrollo de software.",40784309,USD,ICFI,SMART,STK,False,,TE_APP
technology,application_development,US45765U1034,INSIGHT ENTERPRISES INC,57,"Proporciona servicios y soluciones que respaldan el desarrollo, la modernización y la gestión de aplicaciones para sus clientes.","Insight Enterprises ha demostrado un enfoque en el Desarrollo de Aplicaciones a través de mejoras de productividad en el desarrollo de software. Esto está respaldado además por el desarrollo de la empresa de una solución de IA personalizada utilizando el servicio Azure OpenAI de Microsoft para automatizar la revisión de documentos legales. Si bien la empresa destaca estos avances, la ausencia de cifras de ingresos específicas sugiere un impacto financiero limitado de este tema.",4431267,USD,NSIT,SMART,STK,True,,TE_APP
technology,application_development,IL0011301780,WIX.COM LTD,58,Proporciona una plataforma que permite a los usuarios desarrollar e implementar aplicaciones web sin un conocimiento de codificación extenso.,"El enfoque de Wix en el desarrollo de aplicaciones es evidente a través de la adquisición de BASE44, que otorga acceso inmediato a desarrolladores, equipos de diseño y producto, empresas que crean herramientas internas y usuarios de ""hágalo usted mismo"". La empresa enfatiza que la codificación ""vibe"", facilitada por BASE44, representa el futuro del desarrollo de aplicaciones y se espera que sea un importante motor de crecimiento. Este movimiento estratégico tiene como objetivo dirigirse a desarrolladores y usuarios involucrados en la creación de aplicaciones, expandiéndose más allá de la creación tradicional de sitios web.",137867351,USD,WIX,SMART,STK,False,,TE_APP
technology,application_development,US3802371076,GODADDY INC - CLASS A,59,"Apoya el desarrollo de aplicaciones ofreciendo registro de dominios, servicios de alojamiento y herramientas de creación de sitios web que facilitan la creación y el despliegue de aplicaciones en línea.","La participación de la empresa en el Desarrollo de Aplicaciones es evidente a través de su segmento de Aplicaciones y Comercio, que se enfoca en las ventas de productos que contienen software propietario, especialmente productos para la creación de sitios web. Esto está respaldado por el énfasis de la empresa en el desarrollo y la entrega de productos fáciles de usar, así como por la asignación de gastos de tecnología y desarrollo a la creación, desarrollo y distribución de sus productos y sitios web. Estos gastos, que incluyen costos de personal para diseño, desarrollo y mejora, representaron el 17.6% de los ingresos totales durante los tres meses finalizados el 30 de junio de 2025.",188986978,USD,GDDY,SMART,STK,True,"[{'name': 'gddy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gddy-Q225-10-Q.html'}]",TE_APP
technology,application_development,US1271903049,CACI INTERNATIONAL INC -CL A,60,"Ofrece servicios de desarrollo de aplicaciones, incluida la modernización y el soporte de ciclo de vida completo, para mejorar las capacidades digitales y los sistemas críticos para la misión de sus clientes.","CACI demuestra su enfoque en el desarrollo de aplicaciones a través de sus capacidades ágiles de desarrollo de software, que están diseñadas específicamente para cambios rápidos en los requisitos. La empresa enfatiza su liderazgo en software, invirtiendo en el desarrollo y la entrega de capacidades de alto valor. La experiencia de CACI es evidente en la modernización de aplicaciones de software a escala empresarial y redes críticas, utilizando DevSecOps comercial y arquitecturas abiertas, así como en la entrega de sistemas críticos para misiones. Esto se ejemplifica además con el programa BEAGLE para el Servicio de Aduanas y Protección Fronteriza del DHS, que logró el mayor volumen mensual de lanzamientos de software, y el historial de la empresa de entregar más de 1.000 lanzamientos de software anualmente con alta calidad.",267197,USD,CACI,SMART,STK,True,"[{'name': 'caci-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/caci-FY25-10-K.html'}, {'name': 'caci-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/caci-Q325-10-Q.html'}]",TE_APP
technology,application_development,US79589L1061,SAMSARA INC-CL A,61,"Permite la creación de aplicaciones que extienden la funcionalidad de su plataforma de operaciones conectadas, admitiendo soluciones e integraciones personalizadas.","El compromiso de la empresa con el Desarrollo de Aplicaciones es evidente a través de su Plataforma de Operaciones Conectadas, que presenta un conjunto de Aplicaciones diseñadas específicamente para facilitar estrategias digitales conectadas a la nube para las organizaciones. La plataforma consolida datos de dispositivos IoT y activos conectados, permitiendo el acceso, análisis y acción sobre los conocimientos de los datos a través de paneles en la nube, aplicaciones móviles y flujos de trabajo. La estrategia de la empresa incluye la expansión de su base de clientes mediante la venta de más Aplicaciones en diferentes geografías y divisiones, con una inversión continua en investigación y desarrollo para introducir nuevas Aplicaciones y mejorar la utilidad de la plataforma. Estas Aplicaciones cubren áreas como Seguridad Basada en Video, Telemática Vehicular, Aplicaciones para la Fuerza Laboral, Monitoreo de Equipos y Visibilidad del Sitio.",532274461,USD,IOT,SMART,STK,False,"[{'name': 'iot-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iot-Q126-10-Q.html'}, {'name': 'iot-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iot-Q325-10-Q.html'}, {'name': 'iot-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/iot-FY25-10-K.html'}]",TE_APP
technology,application_development,US3020811044,EXLSERVICE HOLDINGS INC,62,Se dedica a actividades relacionadas con el Desarrollo de Aplicaciones.,"La participación de EXL en el desarrollo de aplicaciones se destaca por el lanzamiento de varias soluciones impulsadas por IA, incluidos LLM multimodales para la suscripción de seguros de propiedad y finanzas y contabilidad. Estos LLM están diseñados para automatizar y mejorar la precisión en varios sectores. Además, la plataforma de IA agentiva EXLerate.AI de EXL ve una adopción creciente, lo que permite a los clientes reimaginar las operaciones. La solución Code Harbor de la empresa, una plataforma impulsada por IA para la traducción de código de software, también obtuvo el reconocimiento como Ganador MINDS 2025.",41155380,USD,EXLS,SMART,STK,True,,TE_APP
technology,application_development,US12468P1049,C3.AI INC-A,63,Desarrolla aplicaciones y plataformas empresariales de inteligencia artificial que permiten la creación y el despliegue de soluciones de IA en diversas industrias.,"El compromiso de C3 AI con el Desarrollo de Aplicaciones es evidente a través de su tecnología principal, la Plataforma de IA Agente C3, que proporciona un entorno de extremo a extremo para que los clientes diseñen, desarrollen e implementen aplicaciones de IA empresarial. El Programa de Integradores Estratégicos de la empresa apoya aún más esto al licenciar la plataforma a otros, permitiéndoles crear aplicaciones específicas de la industria. Además, C3 AI ofrece más de 131 aplicaciones de IA empresarial listas para usar y proporciona a los clientes recursos en el desarrollo de aplicaciones para acelerar su éxito en la plataforma.",459113767,USD,AI,SMART,STK,False,"[{'name': 'ai-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ai-FY25-10-K.html'}]",TE_APP
technology,application_development,US40171V1008,GUIDEWIRE SOFTWARE INC,64,Proporciona una plataforma que apoya el desarrollo y la gestión de aplicaciones centrales para compañías de seguros de propiedad y accidentes.,"El enfoque de Guidewire en el desarrollo de aplicaciones es evidente en sus continuos esfuerzos por mejorar su plataforma en la nube y desarrollar nuevas aplicaciones para la industria de seguros, incluidas aplicaciones de análisis basadas en datos y enfocadas en IA. La compañía enfatiza la innovación y la aceleración de los procesos de desarrollo, así como la creación de aplicaciones de terceros a través de su mercado. Guidewire está invirtiendo activamente en capacidades de desarrollo de aplicaciones, como lo demuestran las nuevas funciones para el desarrollo seguro de actualizaciones, tecnología de migración y capacidades de generación de IA, al tiempo que aprovecha las herramientas de IA generativa para acelerar el desarrollo de software interno.",100825898,USD,GWRE,SMART,STK,True,,TE_APP
technology,application_development,US15687V1098,CERTARA INC,65,"Desarrolla aplicaciones de software patentadas para respaldar el modelado científico, la simulación y los procesos regulatorios dentro de la industria de las ciencias de la vida.","La participación de Certara en el Desarrollo de Aplicaciones es evidente a través de su estrategia de creación y aplicación de software validado para la industria de las ciencias de la vida, con ingresos generados por la venta de productos de software. Esto está respaldado por el lanzamiento de la 24ª versión de su Simulador Simcyp y los esfuerzos continuos para construir una plataforma de software más integrada. La inversión de la empresa en desarrollo de software se demuestra aún más por el aumento de los costos relacionados con los empleados debido al crecimiento de la plantilla, incluida la integración de IA en su cartera de productos.",459873599,USD,CERT,SMART,STK,True,"[{'name': 'cert-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cert-Q125-10-Q.html'}, {'name': 'cert-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cert-FY24-10-K.html'}]",TE_APP
technology,application_development,US5253271028,LEIDOS HOLDINGS INC,66,Implica el desarrollo e integración de aplicaciones y soluciones de software personalizadas para satisfacer las necesidades operativas y estratégicas específicas de sus clientes.,"Leidos demuestra su enfoque en el Desarrollo de Aplicaciones a través de varias iniciativas clave. La empresa identifica los 'sistemas de software de misión' como una de sus capacidades técnicas principales. Además, Leidos ha proporcionado a más de 1.000 desarrolladores de software herramientas de codificación impulsadas por IA, lo que ha llevado a una reducción del 30% en el tiempo necesario para entregar código listo para probar y un aumento del 60% en la productividad del desarrollo cuando se utilizan las herramientas de IA de Leidos implementadas en la FAA.",134280621,USD,LDOS,SMART,STK,True,"[{'name': 'ldos-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ldos-Q125-10-Q.html'}]",TE_APP
technology,application_development,US46982L1089,JACOBS SOLUTIONS INC,67,"Está involucrada en el Desarrollo de Aplicaciones, lo que refleja su participación en la creación y mejora de aplicaciones de software.","La participación de Jacobs en el tema de Desarrollo de Aplicaciones es evidente a través de la provisión de soluciones que abarcan el desarrollo de software, el análisis de datos, la arquitectura digital y la ciberseguridad. Las ofertas de servicios de la empresa incluyen explícitamente el desarrollo de software junto con otras soluciones. Si bien el desarrollo de software es un componente de sus soluciones, no se menciona ninguna contribución de ingresos específica.",582332987,USD,J,SMART,STK,True,"[{'name': 'j-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/j-Q125-10-Q.html'}]",TE_APP
technology,application_development,US00191U1025,ASGN INC,68,"Proporciona servicios y experiencia esenciales para la creación, mejora y mantenimiento de aplicaciones de software.","ASGN demuestra su participación en el desarrollo de aplicaciones a través de diversas vías, incluida la asistencia a clientes en la creación de plataformas escalables de gestión de identidad y acceso, lo que implica la aplicación e integración en numerosas aplicaciones. Los clientes del sector de Consumo e Industrial de la empresa aprovechan su centro de entrega nearshore en México para el desarrollo de aplicaciones y la modernización de datos. Además, ASGN está experimentando una demanda continua en datos, IA e ingeniería digital, específicamente en aplicaciones y desarrollo personalizados, y está utilizando herramientas de IA para acelerar el ciclo de vida del desarrollo de software.",308729732,USD,ASGN,SMART,STK,True,,TE_APP
