type,link_type,key,name,rank,description,evidence,conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
energy and utilities,compliance_with_energy_policies,US5526901096,MDU RESOURCES GROUP INC,42,Enfatiza el cumplimiento de los requisitos regulatorios y las políticas que rigen las operaciones e infraestructura de energía.,"El compromiso de MDU Resources con el Cumplimiento de la Política Energética es evidente a través de sus segmentos regulados de distribución de electricidad y gas natural, que están sujetos a una extensa regulación en cuanto a costos, recuperación de inversiones y rendimientos. La compañía moderniza activamente la infraestructura de servicios públicos para satisfacer las necesidades energéticas, al tiempo que garantiza el cumplimiento de las regulaciones existentes y futuras, como lo demuestran las inversiones continuas en mejoras de instalaciones. Este compromiso se ve aún más resaltado por su activa participación en acciones regulatorias, incluidos los casos de tarifas de gas natural en Wyoming, Dakota del Norte y Washington, destinados a obtener la recuperación regulatoria de las inversiones y brindar servicios confiables a una base de clientes en expansión.",9485,USD,MDU,SMART,STK,True,"[{'name': 'mdu-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdu-Q324-10-Q.html'}, {'name': 'mdu-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mdu-FY24-10-K.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US6293775085,NRG ENERGY INC,43,Implica la adhesión continua a las políticas energéticas y las regulaciones ambientales en evolución que rigen sus operaciones.,,10188791,USD,NRG,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US0495601058,ATMOS ENERGY CORP,44,Requiere una adhesión diligente a las políticas y regulaciones energéticas que rigen la distribución y venta de gas natural.,"Atmos Energy enfatiza su compromiso de suministrar gas natural de manera segura y confiable, operando en pleno cumplimiento de diversas regulaciones de seguridad y esforzándose por ser el proveedor más seguro de servicios de gas natural. Este compromiso requiere una inversión de capital significativa para modernizar el sistema de distribución de gas natural y los costos operativos. La empresa participa activamente en procesos regulatorios, incluidos casos de tarifas en curso y presentaciones regulatorias, para recuperar costos y actualizar el ROE y la estructura de capital, utilizando mecanismos anuales en casi todas las jurisdicciones.",4644,USD,ATO,SMART,STK,True,"[{'name': 'ato-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ato-Q125-10-Q.html'}, {'name': 'ato-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ato-FY24-10-K.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US24665A1034,DELEK US HOLDINGS INC,45,Gestiona activamente y se adhiere a las políticas y regulaciones energéticas en evolución que rigen sus operaciones dentro del sector energético.,"La participación de Delek en el cumplimiento de la política energética es evidente a través de su enfoque en las exenciones para refinerías pequeñas y el cumplimiento de la ley RFS. La empresa ha mantenido el cumplimiento total desde 2019 mientras espera decisiones sobre sus peticiones de SRE, lo que refleja un compromiso con los estándares regulatorios. Delek cree que la EPA comprende los problemas que enfrentan las refinerías pequeñas sin una política clara de SRE, lo que destaca la importancia de estas exenciones para la empresa. La atención de la empresa a estas exenciones y al cumplimiento general indica la necesidad de navegar los desafíos regulatorios.",280731752,USD,DK,SMART,STK,False,,CL2
energy and utilities,compliance_with_energy_policies,US92840M1027,VISTRA CORP,46,Implica la navegación y el cumplimiento de complejas regulaciones y políticas energéticas que rigen sus operaciones de generación de energía y venta minorista de electricidad.,,254457731,USD,VST,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US69351T1060,PPL CORPORATION,47,"Opera dentro de un marco de políticas energéticas en evolución, garantizando el cumplimiento de los requisitos regulatorios que rigen la producción y distribución de energía.",,661547,USD,PPL,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US66765N1054,NORTHWEST NATURAL HOLDING CO,48,Implica el cumplimiento de las regulaciones y políticas que rigen la distribución de gas natural y la infraestructura energética para garantizar el cumplimiento operativo dentro del sector energético.,"Las operaciones de NW Natural están significativamente influenciadas por su compromiso con el cumplimiento de las políticas energéticas, como lo demuestra su monitoreo y adaptación continuos a las políticas federales, estatales y locales relacionadas con el clima, el medio ambiente y la energía. La empresa interactúa activamente con regulaciones como la Ley de Compromiso Climático (CCA) en Washington y el Programa de Protección Climática (CPP) en Oregón, buscando mecanismos de recuperación de costos y aplazamientos. Además, NW Natural está sujeta a la regulación de la OPUC y la WUTC, lo que afecta las tarifas, los términos de servicio y las operaciones financieras, lo que demuestra el enfoque proactivo de la empresa para gestionar y cumplir con las políticas energéticas en evolución.",334902388,USD,NWN,SMART,STK,True,"[{'name': 'nwn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nwn-Q125-10-Q.html'}, {'name': 'nwn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nwn-Q225-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US8448951025,SOUTHWEST GAS HOLDINGS INC,49,Las actividades operativas están directamente influenciadas por la necesidad de cumplir con las normativas de política energética.,"El compromiso de la empresa con el Cumplimiento de la Política Energética es evidente a través de su colaboración activa con los reguladores en varios territorios de servicio, incluidos resultados constructivos en Nevada y Arizona. Esta colaboración se extiende a la implementación de marcos regulatorios y mecanismos de fijación de tarifas alternativos, como tarifas de fórmula, planes de tarifas plurianuales y tarifas basadas en el rendimiento. Además, la empresa se enfoca en programas de gestión de la integridad del sistema para mejorar la seguridad de acuerdo con los mandatos federales y estatales, y participa activamente en procedimientos regulatorios como casos de tarifas. La empresa también trabaja con los legisladores en legislación que permite formas alternativas de fijación de tarifas.",12540,USD,SWX,SMART,STK,True,"[{'name': 'swx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/swx-FY24-10-K.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US7045511000,PEABODY ENERGY CORP,50,"Implica la navegación y el cumplimiento de las regulaciones y políticas gubernamentales en evolución que afectan al sector energético, en particular las relacionadas con las normas ambientales y las emisiones de carbono para la producción y el uso del carbón.","Las operaciones de Peabody están significativamente influenciadas por la política energética y el cumplimiento normativo, como lo demuestra su seguimiento de asuntos regulatorios y climáticos globales. Esto incluye la reconsideración por parte de la EPA de las acciones relacionadas con las emisiones de gases de efecto invernadero y las normas de calidad del aire, así como la atención de la empresa a las divulgaciones relacionadas con el clima de la SEC. Peabody también aborda asuntos regulatorios en Australia, como las leyes de relaciones laborales y las leyes de títulos de propiedad aborigen, junto con los posibles efectos de la Ley One Big Beautiful Bill de 2025 en sus operaciones.",271303334,USD,BTU,SMART,STK,True,"[{'name': 'btu-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/btu-Q225-10-Q.html'}, {'name': 'btu-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/btu-Q125-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US4039491000,HF SINCLAIR CORP,51,Garantiza el cumplimiento de las normas y políticas regulatorias que rigen sus operaciones en el sector energético.,,550324178,USD,DINO,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US69888T2078,PAR PACIFIC HOLDINGS INC,52,"Se enfoca en el cumplimiento de las regulaciones y políticas dentro del sector energético, asegurando el cumplimiento operativo con los estándares ambientales y gubernamentales.","El compromiso de la empresa con el tema de Cumplimiento de Políticas Energéticas es evidente a través de su cumplimiento de las leyes y regulaciones ambientales federales, estatales y locales relacionadas con las emisiones al aire, las descargas de aguas residuales y la gestión de residuos. Esto se apoya aún más en los costos y obligaciones ambientales de la empresa relacionados con la Ley de Compromiso Climático de Washington, el Estándar de Combustible Limpio y los RIN. La empresa también está expuesta a riesgos de mercado por la volatilidad en el precio de los RIN requeridos para cumplir con el Estándar de Combustible Renovable, con su RVO basado en un porcentaje de la producción de las refinerías de combustible de transporte por carretera.",143288167,USD,PARR,SMART,STK,True,"[{'name': 'parr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/parr-FY24-10-K.html'}, {'name': 'parr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/parr-Q225-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US1252691001,CF INDUSTRIES HOLDINGS INC,53,"El cumplimiento de las políticas y regulaciones energéticas en evolución es parte integral de sus procesos de fabricación, lo que afecta los costos operativos y la gestión ambiental.","La empresa demuestra el cumplimiento de la política energética a través de su Proyecto de Captura y Secuestro de Carbono de Donaldsonville, que genera créditos fiscales 45Q. La empresa también está monitoreando el Mecanismo de Ajuste en Frontera de Carbono en Europa, específicamente en lo que respecta a la presentación de informes de intensidad de carbono y los posibles beneficios para el amoníaco bajo en carbono. Esto indica la importancia del cumplimiento de la política energética para las operaciones y la planificación estratégica de la empresa.",35447205,USD,CF,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US37946R1095,GLOBAL PARTNERS LP,54,Se enfoca en garantizar el cumplimiento de los marcos regulatorios pertinentes a sus actividades y operaciones relacionadas con la energía.,"Las operaciones de la empresa se ven significativamente influenciadas por el cumplimiento de las políticas energéticas, particularmente en lo que respecta al Estándar de Combustibles Renovables (RFS) de la EPA, ya que obtienen Números de Identificación Renovable (RIN) a través de la compra de etanol para el comercio a granel y la mezcla de gasolina. Sus obligaciones con la Agencia de Protección Ambiental de EE. UU. (EPA) en relación con la presentación de informes de combustibles renovables incluyen las importaciones de gasolina y diésel extranjeras, así como las operaciones de mezcla. La empresa separa los RIN del combustible renovable mediante la mezcla con gasolina y puede utilizar esos RIN separados para liquidar sus Obligaciones de Volumen Renovable (RVO), pero está expuesta a la volatilidad del precio de mercado de los RIN, y los cambios en los mandatos de uso gubernamentales y los créditos fiscales podrían afectar negativamente la disponibilidad y el precio del etanol y los combustibles renovables, lo que podría impactar negativamente en sus ventas.",35976362,USD,GLP,SMART,STK,False,"[{'name': 'glp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/glp-Q225-10-Q.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US30034W1062,EVERGY INC,55,Opera dentro de un marco regulatorio que exige la adhesión continua a las políticas energéticas y los estándares de cumplimiento.,,320106069,USD,EVRG,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US25179M1036,DEVON ENERGY CORP,56,Implica el cumplimiento de las regulaciones y políticas que rigen la producción de energía y los estándares ambientales dentro de la industria del petróleo y el gas.,,754442,USD,DVN,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US6361801011,NATIONAL FUEL GAS CO,57,Garantiza que sus operaciones y prácticas se adhieran a las políticas energéticas y los marcos regulatorios establecidos.,,10199,USD,NFG,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US26875P1012,EOG RESOURCES INC,58,"Sus operaciones de petróleo y gas se gestionan con un estricto cumplimiento de las políticas energéticas y las regulaciones ambientales, lo que contribuye al panorama general del cumplimiento normativo de la industria.",,6890,USD,EOG,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US13057Q3056,CALIFORNIA RESOURCES CORP,59,Mantiene la adherencia operativa a las políticas energéticas establecidas y a los estándares de cumplimiento normativo.,"La empresa demuestra su compromiso con el cumplimiento de la política energética a través de su participación activa en discusiones con los reguladores sobre permisos y otras políticas relacionadas con la energía. La empresa agradece la colaboración de California con las refinerías y aplaude el liderazgo del gobernador para abordar la asequibilidad, la protección del empleo y la reducción de la dependencia del petróleo extranjero. Además, la empresa está lista para ofrecer soluciones a los desafíos energéticos de California y mejorar el proceso de permisos de petróleo y gas, pendiente de las aprobaciones regulatorias finales para la inyección a principios de 2026.",452226249,USD,CRC,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US1653031088,CHESAPEAKE UTILITIES CORP,60,Garantiza que sus operaciones de servicios públicos cumplan consistentemente con los requisitos y estándares regulatorios establecidos por los marcos de cumplimiento de políticas energéticas.,,5994,USD,CPK,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US7234841010,PINNACLE WEST CAPITAL,61,Gestiona activamente sus operaciones para cumplir con las políticas energéticas cambiantes y los requisitos de cumplimiento normativo dentro del sector de servicios públicos.,,11257,USD,PNW,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US87422Q1094,TALEN ENERGY CORP,62,"Se centra en el cumplimiento de las políticas energéticas y los marcos regulatorios en evolución, esenciales para sus operaciones y participación en el mercado.",,631538926,USD,TLN,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US68235P1084,ONE GAS INC,63,"Implica el cumplimiento de las regulaciones y políticas que rigen las operaciones de gas natural, garantizando que se cumplan los estándares ambientales y de seguridad dentro del sector energético.",,141741126,USD,OGS,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US6896481032,OTTER TAIL CORP,64,"Implica el cumplimiento de los marcos y políticas regulatorias que rigen la producción, distribución y consumo de energía dentro de su alcance operativo.",,272861,USD,OTTR,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US04271T1007,ARRAY TECHNOLOGIES INC,65,Sus operaciones están sujetas y guiadas por el Cumplimiento de la Política Energética.,"Array Technologies demuestra su enfoque en el cumplimiento de la política energética a través de la participación activa con los legisladores en Washington para abogar por los créditos fiscales de energía, alineando estos con los objetivos de fabricación y energía de la administración. La empresa participa con asociaciones industriales como American Clean Power y la Solar Energy Industry Association para destacar el impacto de los fabricantes solares de EE. UU. en la economía estadounidense. Además, Array Technologies monitorea de cerca el entorno político en evolución, incluidas las negociaciones arancelarias y los posibles cambios en la Ley de Reducción de la Inflación, al tiempo que comunica directamente su apoyo a los créditos fiscales de energía a los legisladores.",450042702,USD,ARRY,SMART,STK,False,,CL2
energy and utilities,compliance_with_energy_policies,US4511071064,IDACORP INC,66,Garantiza el cumplimiento de las normativas y políticas energéticas en evolución para mantener la integridad operativa y cumplir con las obligaciones legales.,"Las operaciones de Idaho Power están significativamente influenciadas por su necesidad de cumplir con extensas leyes, políticas y regulaciones energéticas federales y estatales. La empresa está sujeta a acciones regulatorias y auditorías por parte de agencias como la FERC, la North American Electric Reliability Corporation y el Western Electricity Coordinating Council, y el cumplimiento influye directamente en el entorno operativo y los costos de Idaho Power. Además, las regulaciones ambientales impactan los costos de construcción de nuevas instalaciones y operación de plantas de generación, lo que puede requerir dispositivos de control de contaminación adicionales o incluso la limitación de ciertas plantas, y la empresa anticipa importantes gastos continuos para el cumplimiento y los controles ambientales.",8360,USD,IDA,SMART,STK,True,"[{'name': 'ida-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ida-Q324-10-Q.html'}, {'name': 'ida-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ida-FY24-10-K.html'}]",CL2
energy and utilities,compliance_with_energy_policies,US0921131092,BLACK HILLS CORP,67,"Gestiona operaciones de servicios públicos para garantizar el cumplimiento de las políticas energéticas federales, estatales y locales, así como las regulaciones ambientales.","La empresa demuestra su enfoque en el cumplimiento de la política energética a través de la ejecución de su plan Colorado Clean Energy, destinado a reducir significativamente las emisiones para los clientes de Colorado. Este compromiso se extiende a los esfuerzos de colaboración con los organismos legislativos para promover la seguridad y prevención de incendios forestales, junto con la implementación de un programa de corte de energía de seguridad pública de emergencia en sus servicios públicos eléctricos. Además, la empresa participa activamente en revisiones y presentaciones de tarifas regulatorias, lo que refleja su compromiso continuo con las políticas y regulaciones energéticas.",5022,USD,BKH,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US29670G1022,ESSENTIAL UTILITIES INC,68,El cumplimiento de la política energética es fundamental para sus operaciones dentro del sector de servicios públicos regulados.,,401501770,USD,WTRG,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US7185461040,PHILLIPS 66,69,Navega y se adhiere a diversas políticas energéticas y marcos regulatorios esenciales para sus operaciones y gestión ambiental.,,105669270,USD,PSX,SMART,STK,True,,CL2
energy and utilities,compliance_with_energy_policies,US84857L1017,SPIRE INC,70,Gestiona sus operaciones energéticas de acuerdo con las políticas energéticas aplicables y los requisitos de cumplimiento.,,231408961,USD,SR,SMART,STK,True,,CL2
